,movie,aud_asp_neutral,aud_asp_negative,aud_asp_positive
372,bad_santa,0.03907992940124435,0.29455323466875893,0.666366845369339
373,open_range,0.27431031476174084,0.1898530844066824,0.5358366146018463
374,stone_reader,0.12616543068240085,0.2568878419697285,0.6169467352641126
375,amandla_a_revolution_in_four_part_harmony,0.1695680625271052,0.1501947632059455,0.680237177759409
376,confessions_of_a_dangerous_mind,0.15207700657525233,0.3176603264042309,0.5302626698144844
377,chihwaseon,0.24115336340452945,0.21535912049668174,0.5434875137039593
378,seabiscuit,0.2915361160412431,0.3700561933219433,0.3384076897054911
379,25th_hour,0.0534550328073757,0.14386049480110938,0.8026844816548484
380,step_into_liquid,0.04754609856172465,0.05150637612678111,0.9009475509325664
381,ghosts_of_the_abyss,0.23702171739811695,0.20519407877388102,0.5577842059234778
382,divine_intervention_2003,0.1996948818476605,0.3728654131825481,0.4274397040052073
383,blue_car,0.14817870993699347,0.4178883082100323,0.4339329839817115
384,cooler,0.07126462617452489,0.2227926578198094,0.7059427089989185
385,holes,0.2076803194358945,0.25346949440427125,0.5388501770794392
386,stoked_the_rise_and_fall_of_gator,0.0898545046026508,0.21565636868278185,0.6944891015688578
387,bubba_ho_tep,0.07722578122047707,0.21365336142480373,0.7091208919882774
388,charlotte_sometimes,0.06573523812565124,0.3300667537065844,0.6041980302996106
389,1127787-big_fish,0.0170265999622643,0.14493254109402187,0.8380408585071564
390,mondays_in_the_sun,0.2085089728029238,0.20691838136149776,0.5845726612541411
391,intolerable_cruelty,0.09376892214640976,0.3691287279129029,0.5371023625135422
392,good_thief,0.1389929497963749,0.4396624122746289,0.42134463298134506
393,1128577-peter_pan,0.05630599117527405,0.20669264222184816,0.7370013693968455
394,i_capture_the_castle,0.037218626343279285,0.07125134272168257,0.891530053956168
395,owning_mahowny,0.1310781259089708,0.3865570755941527,0.4823648056813649
396,matrix_reloaded,0.3015902228653431,0.36015187203884125,0.3382578790187836
397,tupac_resurrection,0.08766105392714962,0.09055602733860724,0.8217829205095768
398,friday_night,0.09672523538271588,0.34332824498414993,0.5599464861055216
399,house_of_sand_and_fog,0.06500821274572187,0.3995416954691921,0.5354500902550561
400,incredibles,0.014860435064682471,0.0394615950062871,0.9456779616219656
401,sideways,0.032775288835788764,0.3760994975843157,0.5911252349615097
402,spiderman_2,0.08304121174816308,0.2668656531189169,0.6500931222523961
403,maria_full_of_grace,0.07444067202353229,0.3456782293505967,0.5798811117808024
404,moolaade,0.069160987756082,0.15191560557910375,0.7789233922958374
405,twilight_samurai,0.16319950199491964,0.19263572044049698,0.6441647609074911
406,hero,0.023545914961557304,0.3441339721237974,0.6323201007076672
407,eternal_sunshine_of_the_spotless_mind,0.1544193419831572,0.23270315839909014,0.6128774881362915
408,before_sunset,0.06880739753250964,0.21342755865771326,0.7177650439552963
409,osama,0.2018745213135844,0.3231179014546797,0.4750075722113252
410,shaun_of_the_dead,0.017087933801425,0.20817973278462887,0.7747323459221257
411,million_dollar_baby,0.03797143120318651,0.30500982627272605,0.6570187687873841
412,the_return,0.10506445616483688,0.3762374311685561,0.5186981499195099
413,control_room,0.27985104519341675,0.23451777866908485,0.4856311553823097
414,touching_the_void,0.11058249103371057,0.24164596223272386,0.6477715391665697
415,harry_potter_and_the_prisoner_of_azkaban,0.0811043339167049,0.16072914437649566,0.7581665118535359
416,born_into_brothels,0.14102669570794596,0.17654772934370808,0.6824255798544202
417,since_otar_left,0.0873185749805998,0.2876912574283779,0.6249901680275798
418,plagues_and_pleasures_on_the_salton_sea,0.0572239624388102,0.3437151858169172,0.599060853322347
419,super_size_me,0.2128672916442156,0.3120931774377823,0.4750395283102989
420,hotel_rwanda,0.0246090822853148,0.3901002481579781,0.5852906778454781
421,the_story_of_the_weeping_camel,0.06382785801542923,0.3068372090347111,0.6293349326588213
422,vera_drake,0.12630114730979716,0.2477837588105883,0.6259151292698724
423,end_of_the_century_the_story_of_the_ramones,0.1603276691665607,0.21181579626032285,0.6278565440859113
424,shrek_2,0.2612590364047459,0.1404377349785396,0.5983032307454518
425,kinsey,0.06836925322810809,0.3018620436390241,0.6297687143087387
426,lost_boys_of_sudan,0.21082235983986825,0.10751815600734617,0.6816594749689102
427,agronomist,0.08787406734024572,0.2493527249898761,0.6627732033708266
428,riding_giants,0.18941953290777747,0.07329167955322191,0.7372887916862965
429,nobody_knows,0.1279276187221209,0.32801206906636554,0.5440603295962015
430,my_architect,0.08062924750847741,0.2406934105558321,0.6786773353815079
431,tarnation,0.04721211171376386,0.3497817682634507,0.6030061122562204
432,the-bridesmaid,0.11802286425113885,0.3334073794022616,0.5485697579052713
433,downfall,0.10937928257044403,0.16458710795268414,0.7260335981845856
434,collateral,0.049972664720068366,0.5744433452685674,0.3755839876830578
435,good_bye_lenin,0.05031413010146935,0.11901048384606837,0.8306753784418106
436,aviator,0.029370172259708244,0.1514977589249611,0.8191320498784384
437,kitchen_stories,0.20733708621830574,0.13271353849106365,0.6599493838018842
438,mean_creek,0.07531971018761396,0.4710541401679317,0.4536261456087232
439,my_summer_of_love,0.14411091478541493,0.247311287249128,0.6085778027772903
440,shaolin_soccer,0.030078668224935733,0.1043579467675752,0.8655634125073751
441,metallica_some_kind_of_monster,0.2432419200195,0.2869039930713673,0.4698541015386581
442,bad_education,0.17455319913902453,0.5110366685049874,0.3144101261028221
443,house_of_flying_daggers,0.06766139529645443,0.2430162884294987,0.6893222987651825
444,woodsman,0.14669908999672365,0.31852515507489443,0.5347757364312807
445,garden_state,0.040094576426781714,0.3267065800415973,0.6331988542030255
446,kill_bill_volume_2,0.08869670823332854,0.30846429080702364,0.6028390133287758
447,going_upriver_the_long_war_of_john_kerry,0.06527652751537971,0.3234553290531039,0.6112681315280497
448,dig,0.12633826139582585,0.20650024319599786,0.6671615019440651
449,brothers_2004,0.1067406206524798,0.27588822240275995,0.6173711461680276
450,donnie_darko_the_directors_cut,0.040986365514982026,0.12004390967194922,0.8389697019010782
451,james_journey_to_jerusalem,0.129470496380236,0.21406096999999136,0.6564684985205531
452,save_the_green_planet_2004,0.09571628370516312,0.27193832001648843,0.6323453883330027
453,last_life_in_the_universe,0.14836435567768705,0.2265839862197431,0.6250516722599665
454,guerrilla-the-taking-of-patty-hearst,0.16194517271859304,0.3596041633614472,0.478450677224568
455,distant,0.3002333968761377,0.32654857111629104,0.3732180246151984
456,mean_girls,0.11855980790763472,0.39123354107141495,0.4902066802605986
457,3_iron,0.0728160840459168,0.11490947157144545,0.8122744679450988
458,finding_neverland,0.17892102375238514,0.12451582287515825,0.6965631494919459
459,fahrenheit_911,0.09504234790802002,0.33159735550483066,0.573360301554203
460,touch-the-sound,0.07517915405333042,0.2409850299979249,0.683835819363594
461,1126416-mayor_of_the_sunset_strip,0.056969455016466476,0.2372339100887378,0.7057966391245524
462,crimson_gold,0.0705215665511787,0.2695003605137269,0.6599780569473902
463,1136293-lightning_in_a_bottle,0.07978310791077092,0.25491562916431576,0.6653012484312057
464,in_good_company,0.061695286383231476,0.3754351024205486,0.5628695966054996
465,bourne_supremacy,0.11071269659857663,0.20019288999693732,0.6890943987028939
466,sea_inside,0.08181789148199771,0.3170613232733948,0.6011207678488323
467,the_motorcycle_diaries,0.18993793244007973,0.24888449143618346,0.5611776083707809
468,aileen_life_and_death_of_a_serial_killer,0.09921719580888748,0.5571060255169868,0.3436768092215061
469,bright_leaves,0.2850130859296769,0.2713987390909876,0.4435881642358644
470,yes_men,0.11685306765139104,0.5206552570064863,0.3624916908641656
471,friday_night_lights,0.09629555108646552,0.1203201434885462,0.7833843131860098
472,hellboy,0.04557848970095316,0.20229452212030688,0.7521269718805949
473,monster,0.03175998446531594,0.23202504739165306,0.7362149775028228
474,manchurian_candidate,0.1593386598064431,0.3732986262600337,0.4673627114721707
475,outfoxed_rupert_murdochs_war_on_journalism,0.3524211791809648,0.21982689574360847,0.4277519069146365
476,wilbur_wants_to_kill_himself,0.10770203398230176,0.5216630746920904,0.3706349202742179
477,miracle,0.07018887779364984,0.10357604827731848,0.8262350757916769
478,somersault,0.30008563439228697,0.2784836787198271,0.4214306915444987
479,red_lights,0.05413309236367544,0.40242816321551794,0.5434387711187204
480,ray,0.16426267040272555,0.2911553395291169,0.5445819621284803
481,up_and_down,0.09292042753804708,0.18706975789973512,0.7200097851455212
482,broadway_the_golden_age,0.18863910926406136,0.15764204790217004,0.6537188248974937
483,team_america_world_police,0.05361445213202387,0.5058550480753183,0.4405304880347103
484,a_very_long_engagement_2004,0.04017401356638098,0.5521726843435317,0.40765326966842014
485,saddest_music_in_the_world,0.13173104834277186,0.3849302362650633,0.4833387304097414
486,1144992-crash,0.07558235262210171,0.5816052071750164,0.3428124437729518
487,two_brothers,0.06699892077012919,0.16961592419538646,0.7633851349353791
488,machinist,0.07151093737532695,0.41732190921902657,0.5111671735843022
489,daughter_from_danang,0.19677213233496466,0.3550113035099847,0.44821654685906
490,tae_guk_gi_the_brotherhood_of_war,0.061298908200114965,0.379359807819128,0.5593412294983864
491,dawn_of_the_dead,0.15024333294214948,0.14740108751824926,0.7023555721555438
492,1132642-mother,0.17528188228607178,0.4398935660719872,0.3848245640595754
493,overnight,0.08924399167299271,0.5669054120779038,0.34385065138340004
494,goodbye_dragon_inn_2004,0.11960113700479268,0.4839141607284546,0.3964847326278687
495,being_julia,0.1571114449761808,0.39131855219602585,0.4515700039143364
496,1135882-uncovered_the_war_on_iraq,0.19550829725340008,0.6481462597846985,0.15634542629122733
497,bon_voyage_2004,0.1147551797912456,0.2830638927407563,0.6021809177473187
498,girl_with_a_pearl_earring,0.167725800669619,0.4031560463564737,0.4291181455233267
499,murderball,0.2058966189922233,0.1848040765949658,0.6092993170022964
500,wallace_and_gromit_curse_of_the_wererabbit,0.03379149697721005,0.16141478419303895,0.8047937154769897
501,1152019-good_night_and_good_luck,0.09688865647850824,0.3624295412030603,0.5406817996076175
502,enron_the_smartest_guys_in_the_room,0.16165304662925856,0.4045324836458479,0.4338144532271794
503,march_of_the_penguins,0.10834956616163254,0.22816406749188897,0.66348637342453
504,wild_parrots_of_telegraph_hill,0.08302178016553323,0.21031038913254935,0.7066678355137507
505,kung_fu_hustle,0.09617251845904523,0.18417016271915695,0.7196573515733083
506,squid_and_the_whale,0.01674717478454113,0.9087923169136048,0.0744604766368866
507,harry_potter_and_the_goblet_of_fire,0.04704445433162618,0.26379167544655496,0.6891638617962599
508,grizzly_man,0.14211777617456392,0.2816254430450499,0.576256762444973
509,1151898-capote,0.10629618261009456,0.29385329559445383,0.5998505264520645
510,brokeback_mountain,0.09028776123886928,0.21904006181284785,0.6906721666455269
511,ushpizin,0.12244365565129554,0.12829317807336338,0.749263156671077
512,history_of_violence,0.12266924917154635,0.3637806625338271,0.5135500937079389
513,travelers_and_magicians,0.33986014011315996,0.1696486386936158,0.4904911923222244
514,duma,0.12287061886672745,0.06589276547310874,0.8112366236746311
515,batman_begins,0.14256863752380014,0.3446668270975352,0.512764573097229
516,water,0.2771082324907184,0.3393701086752117,0.3835216690786183
517,10005788-the_sun,0.11764706103713253,0.08095117704942822,0.8014017641544342
518,our_brand_is_crisis,0.14118947287917966,0.2930322149509771,0.5657783481809828
519,broken_flowers,0.15377686146114553,0.6255671594824109,0.2206559649535588
520,head_on_2005,0.12842384228133594,0.14799612131901085,0.7235800214111805
521,1167811-ballets_russes,0.15763195646286474,0.24361930653685704,0.5987487435340881
522,king_kong,0.07168777483249349,0.2972176496737769,0.6310945962156568
523,millions,0.052345652391927115,0.35330266370955443,0.5943516490774022
524,cache_2005,0.0794464386999607,0.5698117067416509,0.3507418359319369
525,howls_moving_castle,0.09455782431905392,0.23112847303855236,0.6743136988952756
526,up_for_grabs,0.16122333810199052,0.2939372796099633,0.5448393803089857
527,after_innocence,0.10778292796264093,0.2949756166587273,0.5972414372695817
528,kiss_kiss_bang_bang,0.05934299528598785,0.21921971589326855,0.7214372813701629
529,1153077-1153077-pride_and_prejudice,0.09563322368194348,0.17618423944804815,0.7281825551763177
530,tristram_shandy_a_cock_and_bull_story,0.08231065534055232,0.5379535615444183,0.37973577082157134
531,paradise_now,0.09029103245120496,0.2202858023811132,0.6894231527112424
532,40_year_old_virgin,0.09404021757654846,0.3818590664304793,0.5241007097065449
533,1159353-darwins_nightmare,0.1891112404409796,0.3109687911346555,0.499919954687357
534,new_york_doll,0.10749270359519868,0.13140746956923974,0.7610998377203941
535,cave_of_the_yellow_dog,0.06898312816130263,0.3450875410011837,0.5859293426786151
536,charlie_and_the_chocolate_factory,0.04630206897854805,0.6517355769872666,0.3019623681902885
537,star_wars_episode_iii_revenge_of_the_sith,0.056802219323193036,0.16772267082706094,0.7754751013384925
538,corpse_bride,0.08606936065997514,0.17688202200871375,0.7370486238764392
539,constant_gardener,0.07551952513555686,0.467150941491127,0.4573294967412949
540,junebug,0.1363855093368329,0.37492380070034415,0.4886906726751477
541,tony_takitani,0.05544371537065932,0.4292512163519859,0.5153050481208733
542,the-heart-of-the-game,0.06430214480496943,0.16368801351636647,0.7720098614692688
543,look_at_me,0.17569702757256372,0.3798861258796283,0.4444168359041214
544,turtles_can_fly,0.10565239085634756,0.3828924554400146,0.51145514452623
545,2046,0.06971304398030043,0.3574101803824305,0.5728767663240433
546,tell_them_who_you_are,0.16320169623941186,0.3009895690095921,0.5358087501178185
547,walk_the_line,0.08664039918221532,0.25551858978966874,0.6578409920136133
548,proposition,0.12062066281214355,0.3247776703081197,0.5546016722089715
549,shake_hands_with_the_devil_the_journey_of_romeo_dallaire,0.13500913077344495,0.4326457145313422,0.4323451556265354
550,beat_that_my_heart_skipped,0.1435546013009217,0.11548588249004547,0.7409595350424448
551,saving_face,0.14016254064959607,0.19759982664670264,0.6622376292943954
552,rois_et_reine,0.04881208858984922,0.29006514738180805,0.6611227520874569
553,mysterious_skin,0.12281253337860107,0.4771513789892197,0.4000360816717148
554,serenity,0.07064408855512737,0.38366327714174986,0.5456926189363003
555,ongbak,0.051075693585776856,0.17113924086359994,0.7777850840772901
556,gunner_palace,0.1351201973323311,0.3042874291007008,0.5605923895324979
557,mad_hot_ballroom,0.08828974825640519,0.3606061674654484,0.5511040762066841
558,cinderella_man,0.04945175319777003,0.15327837363085045,0.7972698679992131
559,hustle_and_flow,0.06772598112002015,0.3427662144725521,0.5895077884197235
560,moustache,0.11481241248548033,0.6468426659703255,0.23834487199783325
561,1153719-syrian_bride,0.2334074645768851,0.3207909272584532,0.4458016008138657
562,rize,0.14584589472672502,0.2751865977022265,0.5789675073964256
563,worlds_fastest_indian,0.016401555106442953,0.1556606097812099,0.8279378243855068
564,the_perfect_crime_2005,0.07597669548704289,0.3085343682905659,0.6154889240860939
565,three_times,0.07723479842146237,0.4720356936256091,0.4507294967770577
566,oldboy,0.05527892479828248,0.2343044672161341,0.7104166187345982
567,sin_city,0.035764771494238325,0.2771265624711911,0.6871086582541466
568,inside_deep_throat,0.11318568236310965,0.1834507570602,0.7033635601401329
569,me_and_you_and_everyone_we_know,0.18263073840353167,0.3507186137721874,0.4666506433859468
570,de_zaak_alzheimer,0.035776097776501314,0.1965961401084704,0.7676277714116233
571,13_tzameti,0.2438302611311277,0.3583814948797226,0.3977882365385692
572,1149496-1149496-red_eye,0.17825645580887794,0.6141412556171417,0.2076023118570447
573,beyond_the_gates,0.11973638273775578,0.3169769214259254,0.5632867192228636
574,aliens_of_the_deep,0.019975596049334857,0.3018718253588304,0.6781525737605989
575,threeextremes,0.06348514556884766,0.5254917070269585,0.4110231536130111
576,munich,0.12995079439133406,0.4819541312754154,0.38809510692954063
577,layer_cake,0.10269903374968893,0.2446526587342045,0.6526483318635395
578,match_point,0.16580530734998838,0.36792209850890295,0.4662725989307676
579,dear_frankie,0.059031987088798935,0.16694075374730996,0.7740272602864674
580,war_of_the_worlds,0.09795888978987932,0.6767554059624672,0.22528573777526614
581,lost_embrace,0.04622453342502316,0.16601761849597094,0.7877578536669413
582,aristocrats,0.07400435651652515,0.4622595361433923,0.4637360985701282
583,1147812-warrior,0.037347682202900086,0.18424489964464946,0.7784074332032885
584,kontroll,0.15945964340062346,0.2774271992578481,0.5631131542225679
585,chronicles_of_narnia_lion_witch_wardrobe,0.07320673167705535,0.3922046706080437,0.5345886006951333
586,rock_school,0.03083823706644277,0.37001807925601793,0.599143648520112
587,poohs_heffalump_movie,0.06449578946921974,0.42403391788580586,0.5114703008106777
588,keane,0.14867367409169674,0.4648824036121368,0.3864439092576504
589,wedding_crashers,0.051860845953342505,0.1578234385815449,0.7903157155960798
590,csa_the_confederate_states_of_america,0.10271427275438327,0.6020691953599453,0.29521653102710843
591,zathura_a_space_adventure,0.09077635157154873,0.16685786563903093,0.7423657923936844
592,sisterhood_of_the_traveling_pants,0.14868289325386286,0.2812648802995682,0.5700522631406784
593,upside_of_anger,0.21811136463657024,0.3763911230489612,0.4054974985774607
594,in_her_shoes,0.08996245979020992,0.28690654784440994,0.6231309957802296
595,beautiful_country,0.040870558693616964,0.09138553325707714,0.8677438994248708
596,land_of_the_dead,0.17815036637087664,0.5350027966002623,0.28684683578709763
597,syriana,0.07330708368681371,0.4192935734366377,0.5073993491629759
598,tropical_malady,0.12471085414290428,0.4024750031530857,0.4728141367435456
599,pans_labyrinth,0.10525963188653502,0.24128262766559294,0.6534577514976263
600,casino_royale,0.10457445681095123,0.2535864554811269,0.6418391079641879
601,the_queen,0.07498793234117328,0.4497439035524925,0.4752681599929929
602,deliver_us_from_evil,0.2108360966667533,0.39570549270138144,0.39345842320471996
603,children_of_men,0.06352059931183855,0.5121819227933884,0.4242974867423375
604,departed,0.043160709352897744,0.29511766641267706,0.6617216087345567
605,war_tapes,0.07156487407961062,0.3960008232721261,0.532434303845678
606,mountain_patrol_2006,0.06055861684892859,0.36378211794154985,0.5756592793124062
607,blindsight,0.09349088536691852,0.34322281123604625,0.5632862867787479
608,borat,0.14273605346679688,0.3851941436529159,0.4720698058605194
609,49_up,0.14028747860963145,0.4170573651790619,0.4426551728198926
610,little_miss_sunshine,0.07466215906398636,0.2996557727456093,0.6256820836237499
611,inconvenient_truth,0.19312859838828444,0.5631041852757335,0.2437672247178853
612,letters_from_iwo_jima,0.0980158959282562,0.2073038495145738,0.694680243730545
613,wordplay,0.06952986810356379,0.3442380078136921,0.5862321157008411
614,the_lives_of_others,0.07860089337918907,0.14525974732047567,0.7761393686135609
615,united_93,0.040216542780399316,0.2462656386196613,0.7135178446769714
616,10008507-deep_water,0.18780803959816691,0.1312673777341843,0.6809245705604553
617,volver,0.15394828701391816,0.20516926050186154,0.6408824622631073
618,tell_no_one_2006,0.08797711293612208,0.2919709895338331,0.6200519055128098
619,offside,0.1823382955044508,0.3933217132464051,0.4243399724364281
620,block_party,0.017242370306381156,0.053544811771384315,0.9292128341538566
621,tuyas_marriage_2006,0.13713323404746394,0.3404511979648045,0.5224155847515378
622,1153570-fateless,0.048414339301719636,0.3932341497469072,0.5583515092730522
623,half_nelson,0.05592471361160278,0.47457038925495,0.4695049002766609
624,the_death_of_mr_lazarescu,0.05411224268997709,0.34520765642325085,0.600680115322272
625,jonestown_the_life_and_death_of_peoples_temple,0.12309954940740553,0.23047160782984324,0.6464288447584424
626,lassie,0.0993483927838194,0.2031741973866398,0.6974774052699407
627,blame_it_on_fidel,0.0750848650932312,0.2479919895529747,0.6769231379032135
628,the_last_king_of_scotland,0.06340149370953439,0.4289758795251449,0.5076226306458315
629,inside_man,0.04405757288138072,0.3181603501240413,0.637782076994578
630,venus,0.00861978977918625,0.3270577953197062,0.6643224038183689
631,duck_season_2006,0.06544853621744551,0.2534951570948276,0.6810563157002131
632,dixie_chicks_shut_up_and_sing,0.17569115704723767,0.3971588692428278,0.4271499924361706
633,heart_of_gold,0.1150640615572532,0.10752480663359164,0.7774111529191335
634,notes_on_a_scandal,0.056995035588948265,0.3155417974210448,0.6274631772604253
635,iraq_in_fragments,0.11422459516325036,0.214549723896198,0.6712256819009781
636,brand_upon_the_brain,0.09906007748629364,0.22366160127733434,0.6772783217685563
637,descent,0.05806696636136621,0.36103914636187256,0.5808939263224602
638,starter_for_ten,0.042705733029704006,0.3882636304811707,0.5690306305353131
639,who_killed_the_electric_car,0.1827881457284093,0.4526407867670059,0.3645710493437946
640,thank_you_for_smoking,0.03873185437017431,0.501572368045648,0.4596957545727491
641,1158179-devil_and_daniel_johnston,0.09581278190016748,0.13500166907906533,0.7691855549812316
642,after_the_wedding,0.09755660553595848,0.4545370978968484,0.4479062951036862
643,stephanie_daley,0.0874407763282458,0.5748231634497643,0.3377360788484414
644,slither,0.08369699439832143,0.5115166774817875,0.4047863355704716
645,1196293-reprise,0.2351532011816744,0.17663585615810007,0.5882109496742487
646,man_push_cart,0.1933431163430214,0.5730334699153901,0.2336234346032143
647,jesus_camp,0.1275494807244589,0.5497614331543446,0.3226890731602907
648,sir_no_sir,0.07625143289832133,0.19707984224494016,0.7266687537942614
649,three_burials_of_melquiades_estrada,0.08571690148008722,0.37849081121385103,0.5357922741344997
650,sophie_scholl_die_letzten_tage,0.16658334126259433,0.15227791876532135,0.6811387334018946
651,akeelah_and_the_bee,0.06303127435967326,0.2377728059887886,0.6991959333419799
652,namesake,0.2095559360459447,0.3586538955569267,0.4317901525646448
653,maxed_out,0.19233064566339766,0.5711489873273032,0.23652034625411034
654,the_ground_truth,0.12237540003843606,0.4732698649168015,0.4043547175824642
655,road_to_guantanamo,0.16401640098774806,0.3350666277110577,0.5009169653058052
656,quinceanera,0.12130000249534433,0.22220026502489212,0.6564997109687991
657,the_beauty_academy_of_kabul_2006,0.16962819836205906,0.3383733866115411,0.4919984055062135
658,el_aura,0.14365633970010094,0.16911609040107578,0.6872275844216347
659,prairie_home_companion,0.1017720518866554,0.4127191972608368,0.4855087548494339
660,old_joy,0.2041524158169826,0.14646563989420733,0.6493819355964661
661,this_film_is_not_yet_rated,0.07676579104736447,0.3698265057755634,0.5534076779149473
662,lenfant_2006,0.0696321699768305,0.3100345956161619,0.6203332457691431
663,mutual_appreciation,0.1090718686580658,0.4971041083335877,0.39382404312491415
664,sweet_land,0.016688295087078586,0.26919231115607545,0.7141193943098187
665,kraska-v-nesnazich-beauty-in-trouble,0.2530162276234478,0.4513162076473236,0.2956675708293915
666,air_guitar_nation,0.11492358214621033,0.3764071525739772,0.5086692933525357
667,paprika,0.1351895242308577,0.2394704958423972,0.6253399799267451
668,tsotsi,0.18185978978872303,0.4620477914810181,0.3560924053192139
669,little_children,0.05406617190844069,0.2129738607133428,0.7329599726945162
670,bamako_2007,0.12057382931622368,0.2501285338981284,0.6292976372771792
671,dreamgirls,0.08687755287392065,0.2858525174437091,0.6272699356079101
672,10006485-black_gold,0.22774935979396105,0.2566176103428006,0.5156330410391092
673,come_early_morning,0.11870803923479148,0.21333543530532287,0.6679565395627703
674,brick,0.09391355444677174,0.544321097433567,0.3617653553374112
675,superman_returns,0.116648526978679,0.3571515592047945,0.5261998958885671
676,sketches_of_frank_gehry,0.2106665399915073,0.16767485660966486,0.621658599935472
677,priceless,0.05037187595735304,0.1230696985536876,0.8265584508577982
678,district_b13,0.030575960317427025,0.09518073422701233,0.8742433105196271
679,rocky_balboa,0.1099836784414947,0.2438784884288907,0.6461378298699856
680,prestige,0.049284841763437726,0.3280045434366912,0.6227106042206287
681,charlottes_web,0.08860389282926917,0.2663347054816161,0.6450614084800085
682,comedy_of_power,0.1918295877320426,0.2076168954372406,0.6005535232169288
683,10006849-once_in_a_lifetime,0.21960099833086133,0.428671832382679,0.35172713845968245
684,the_year_my_parents_went_on_vacation,0.14754705876111984,0.21189861446619035,0.6405543208122253
685,v_for_vendetta,0.04700708795072777,0.2767642699182033,0.676228629425168
686,riding_alone_for_thousands_of_miles,0.15415314528945598,0.2678814051905647,0.5779654704965651
687,taxidermia,0.20332545737203744,0.481794328561851,0.3148802490904927
688,transamerica,0.21417409660560746,0.2901768282588039,0.49564909030284204
689,the_devil_wears_prada,0.09853063027064006,0.25401089371492463,0.6474584887425104
690,happy_feet,0.06854377883220357,0.5178567618131638,0.4135994599866016
691,exiled,0.14455307561105915,0.2533117957147105,0.6021351165005139
692,1155622-why_we_fight,0.3153983436524868,0.3219779241830111,0.3626237332820893
693,cars,0.028317054725318612,0.3558138404540451,0.615869099806462
694,over_the_hedge,0.029066343600529117,0.2063184012658894,0.7646152440990721
695,house_of_sand,0.07627070081394373,0.09667223116331217,0.827057056956821
696,monster_house,0.08229119550540215,0.3556076575898462,0.5621011282006899
697,10004925-matador,0.0961894312252601,0.17474056594073772,0.7290700276692709
698,us_vs_john_lennon,0.3177214503288269,0.3198948919773102,0.36238365322351457
699,ratatouille,0.025411510385310976,0.04278688193880953,0.9318015947937964
700,no_country_for_old_men,0.09242032285380576,0.20169681975884096,0.7058828664677483
701,taxi_to_the_dark_side,0.16195179044734687,0.5296261962503195,0.30842199781909585
702,once,0.07741825903455417,0.28245007727916044,0.6401316598057747
703,the_bands_visit,0.016228883552165434,0.17456806364602276,0.809203065931797
704,bourne_ultimatum,0.1167745530605316,0.22574761901050805,0.6574778437614441
705,juno,0.07020425289270599,0.14259138600235538,0.7872043720313481
706,persepolis,0.014471982353522131,0.08860708951639633,0.8969209127955966
707,4_months_3_weeks_and_2_days,0.2321399158681743,0.192656921222806,0.5752031803131104
708,killer_of_sheep,0.11697725685579435,0.3485471329518727,0.5344756208360195
709,gone_baby_gone,0.031284097334719256,0.07293217314872891,0.8957837224006653
710,king_of_kong,0.10886083031073213,0.1691617788746953,0.7219773944881227
711,the_diving_bell_and_the_butterfly_2007,0.1335706777870655,0.5392713189125061,0.32715801149606705
712,ten_canoes,0.058472706004977226,0.4139365466045482,0.5275907441973686
713,enchanted,0.10294368969819817,0.23222559028848386,0.6648307517170906
714,there_will_be_blood,0.049020043723950434,0.34082734355303856,0.6101526064532143
715,for_the_bible_tells_me_so,0.12742476066341624,0.2891913001658395,0.5833839587867261
716,surfwise,0.22634331323206425,0.17570482566952705,0.5979518666863441
717,no_end_in_sight,0.29766444535925984,0.3212655419483781,0.3810700083849952
718,10006630-life_of_reilly,0.10712895654141903,0.2105606660246849,0.6823103666305542
719,grbavica,0.13024721612843373,0.3764617560276141,0.4932910166680813
720,du_levande,0.050227588741108775,0.30538378609344363,0.6443886472843587
721,away_from_her,0.1364009313401766,0.20864759679534475,0.6549514625221491
722,hairspray,0.11047377474606038,0.29269080702215433,0.5968354523181916
723,sicko,0.222561054242154,0.40415244301160175,0.37328650429844856
724,in_the_shadow_of_the_moon,0.27451610672546345,0.27296735739542377,0.4525165375736024
725,the_host_2007,0.09219690561294556,0.4894644051790237,0.4183386951684952
726,michael_clayton,0.06040279165608808,0.2124272476648912,0.7271699607372284
727,zodiac,0.07800765741350395,0.5474177606936012,0.37457459419965744
728,hot_fuzz,0.03229262419821074,0.38081400468945503,0.5868933582678437
729,knocked_up,0.08184880871946612,0.2911704907504221,0.6269806797305743
730,1195800-my_winnipeg,0.13896569050848484,0.3937799707055092,0.4672543369233608
731,1194818-encounters_at_the_end_of_the_world,0.2330229324953897,0.3885768353939056,0.37840025073715616
732,devil_came_on_horseback,0.05614544614218176,0.44267372437752783,0.5011808183044195
733,up_the_yangtze,0.14513440716352002,0.2618374278148015,0.5930281430482864
734,the_counterfeiters_2007,0.07714913374123472,0.3148723834504684,0.6079784693817297
735,election_2,0.2485673410701565,0.2864963808096945,0.4649362936615944
736,nanking,0.1523472387343645,0.5088637590408325,0.33878899812698365
737,1208_east_of_bucharest,0.07721157345388617,0.2338610328733921,0.6889273864882333
738,310_to_yuma,0.05990370102226735,0.3323718667030334,0.6077244207262993
739,my_kid_could_paint_that,0.2261620859305064,0.5277327001094818,0.24610522265235585
740,eastern_promises,0.06256288019940258,0.3755133021622896,0.5619238294661045
741,this_is_england,0.014034054901761314,0.11962933450316388,0.8663366188605627
